"CoilId","ParamSet","Grade","Length","Width","Thickness","Weight","BdeCoilId","LastDefectId","SLength","InternalStatus","DefectCount","Campaign"
"470597","11","2","319740","1580","6.452","25891","04AF4T","13051","320649","X","4065","1017607"
"470598","11","2","379586","1580","6.452","30999","01AF4T","19200","384048","X","5745","1017605"
"470599","11","2","381517","1580","6.452","30994","02AF4T","25725","384048","X","7024","1017606"
"470600","11","-1","325666","1580","6.452","26222","05AF4T","14821","324916","X","4304","1017608"
"470601","5","-1","221682","935","3.5","16157","07Y83F","45070","625754",NULL,"9605","0717509"
"470602","1","-1","554931","2000","0","0","auto-470602","58030",NULL,NULL,"12610",NULL
"470604","6","-1","319666","935","4.981","10496","08V39M","42976","285597",NULL,"6012","0812511"
"470605","5","-1","293409","936","3.5","16561","03Y83H","50633","640689",NULL,"8598","0717611"
"470606","1","-1","640538","1247","2.972","17005","03X77T","109167","515721",NULL,"15521","0400108"
"470607","12","-1","556080","1556","4.6","31647","03X95P","77950","560527",NULL,"11641","0707203"
"470608","1","-1","573670","1257","5.588","14905","04L20X","38703","221284",NULL,"10190","0217816"
"470609","12","2","221303","1556","6.198","32514","02X95P","34338","427329","X","7751","0707202"
"470610","1","2","425381","1562","4.76","31842","04R59F","17399","542848","X","6647","0702103"
"470611","12","2","548659","1252","6.604","18620","05E75N","25455","237744","X","6434","0110302"
"470612","12","2","275812","1565","6.198","30540","01X95P","17624","398983","X","7316","0707201"
"470613","12","2","399504","1556","4.6","31529","03X95P","3290","558393","X","1699","0707203"
"470614","1","-1","573626","1250","6.198","26960","01AF9P","27332","433425","X","9382","1100113"
"470615","1","2","422614","1250","6.198","26900","03AF9M","5744","432511","X","2094","1100102"
"470616","1","2","418255","1250","5.499","26900","02AF9N","11468","487375","X","3642","1100101"
"470617","1","2","472540","1250","5.499","26940","03AF9N","5287","488289","X","2092","1100104"
"470618","1","2","471911","1250","5.499","26830","04AF9N","8825","486156","X","3776","1100110"
"470619","1","2","470219","1250","5.499","26920","04af9n","7262","487984","X","2868","1100103"
"470620","1","2","471747","1250","4","21640","05af9n","10368","539191","X","3458","1100111"
"470621","1","-1","521600","1250","4","26900","02af9p","2185","670255","X","829","1100107"
"470622","1","-1","648043","2000","0","0","06AF9N","6671",NULL,"X","3086",NULL
"470623","1","-1","649236","1250","4","26940","01AF9L","4266","671169","X","2161","1100109"
"470624","1","2","741729","1250","3.5","26900","04AF9M","3451","765962","X","1256","1100105"
"470625","1","2","661608","1250","4","27000","06AF9K","3050","672693","X","1259","1100108"
"470626","1","2","660651","1250","4","26960","03AF9P","2102","671779","X","915","1100112"
"470627","1","2","659010","1250","4","26900","05AF9P","2804","670255","X","1151","1100115"
"470628","1","2","659979","1250","4","26950","06AF9P","2823","671474","X","1069","1100117"
"470629","1","-1","660542","1250","4","26920","05AF9M","13586","670560","X","4755","1100106"
"470630","1","-1","659926","1250","4","26920","02AF9M","9146","670560","X","4063","1100118"
"470631","1","2","660100","1250","4","26890","01AF9M","11046","669950","X","4610","1100116"
"470632","1","-1","659004","1250","4","26890","01AF9N","4359","669950","X","2300","1100119"
"470633","1","2","660256","1250","4","26960","04AF9P","3541","671779","X","1546","1100114"
"470634","1","2","640576","1250","4","26150","01AF9D","2085","651357","X","591","1100214"
"470635","1","-1","659796","1250","4","27020","01AF9F","2764","673303","X","1043","1100215"
"470636","1","2","657834","1250","4","26980","02AF9F","2155","672084","X","905","1100217"
"470637","13","-1","530058","1250","4","21700","01AF9K","1432","540715","X","689","1100203"
"470638","13","2","530632","1250","4","21730","04AF9K","2016","541324","X","810","1100205"
"470639","1","2","659033","1250","4","26880","04AF9L","1893","669645","X","739","1100208"
"470640","1","-1","477603","1250","5.499","26970","06AF9H","2601","488899","X","1320","1100211"
"470641","1","2","662539","1250","4","27070","03AF9D","1784","674522","X","563","1100219"
"470642","1","2","660121","1250","4","27000","01AF9H","2047","672693","X","759","1100212"
"470643","1","-1","659496","1250","4","26950","05AF9H","2104","671474","X","852","1100213"
"470644","13","-1","530443","1250","4","21720","03AF9K","1477","541020","X","620","1100202"
"470645","13","-1","530963","1250","4","21740","02AF9K","1689","541629","X","774","1100204"
"470646","13","-1","530420","1250","4","21720","05AF9K","1450","541020","X","568","1100206"
"470647","1","2","663404","1250","4","27070","02AF9E","2629","674522","X","1029","1100403"
"470648","1","2","663787","1250","4","27090","04AF9E","2174","674827","X","756","1100404"
"470649","1","2","669065","1250","4","27070","05AF9E","2624","674522","X","1116","1100405"
"470650","1","2","664165","1250","4","27030","03AF9F","1975","673303","X","794","1100216"
"470651","1","2","665314","1250","4","26940","03AF9L","2603","671169","X","1124","1100207"
"470652","1","-1","666029","1250","4","26910","06AF9L","2142","670560","X","1066","1100210"
"470653","13","-1","613027","1250","3.5","21690","05AF9J","1634","617524","X","410","1100306"
"470654","13","2","764103","1250","3.5","27040","03AF9J","1679","769924","X","507","1100310"
"470655","13","2","613993","1250","3.5","21720","04AF9J","1199","618439","X","355","1100305"
"470656","1","-1","742581","1250","3.5","26500","03AF9H","1913","754684","X","521","1100303"
"470657","1","2","749044","1250","3.5","26550","04AF9H","2081","755904","X","515","1100302"
"470658","1","-1","533872","1255","4","21670","06AF9T","1304","537667","X","430","1100313"
"470659","1","2","666686","1250","4","26960","01AF9J","2520","671779","X","981","1100309"
"470660","1","-1","665748","1250","4","26950","02AF9R","1870","671474","X","686","1100318"
"470661","1","2","665078","1250","4","26920","03AF9R","2317","670560","X","678","1100316"
"470662","13","2","534230","1250","4","21730","07AF9J","2068","541324","X","1042","1100308"
"470663","1","2","668836","1250","4","27050","01AF9E","2174","673912","X","903","1100402"
"470664","1","-1","668821","1250","4","27070","03AF9E","1922","674522","X","763","1100401"
"470665","1","2","581851","1250","4.501","26510","02AF9H","1875","587044","X","648","1100304"
"470666","1","2","503495","1250","4.762","24950","04AF9R","1921","522122","X","780","1100315"
"470667","1","2","421478","1255","6.198","26950","05AF9T","2662","431596","X","1101","1100314"
"470668","1","2","315865","1255","6.274","20620","07AF9T","3435","326136","X","1281","1100312"
"470669","1","2","329292","1250","7.92","27020","05AF9D","5072","339852","X","1561","1100301"
"470670","1","2","328165","1250","7.92","26910","02AF9L","9818","338632","X","2938","1100201"
"470671","1","2","329674","1250","7.92","27060","04AF9D","7401","340461","X","2690","1100220"
"470672","5","2","161255","1560","7.92","16520","03AF0E","3031","168859","X","1667","1017501"
"470673","5","2","327589","1257","7.92","26930","02AH0D","630","338023","X","232","1100502"
"470674","5","2","328032","1257","7.92","26940","06AH0A","872","338023","X","289","1100414"
"470675","5","2","327683","1257","7.92","26960","04AH0A","630","338328","X","275","1100412"
"470676","5","2","327739","1257","7.92","26990","04AF9Y","985","338937","X","393","1100406"
"470677","5","2","328918","1257","7.92","27030","02AF9Y","818","339242","X","378","1100408"
"470678","5","-1","424134","1257","6.198","26980","01AH0D","1042","432816","X","486","1100501"
"470679","5","-1","422295","1257","6.198","26960","05AH0A","1370","432511","X","677","1100413"
"470680","5","-1","431913","1257","6.02","26940","03AH0D","602","445008","X","180","1100503"
"470681","5","2","544776","1257","4.775","26990","05AH0B","1003","562051","X","343","1100419"
"470682","5","2","556583","1257","4.674","26980","04AH0B","1134","573938","X","535","1100418"
"470683","5","2","569257","1257","4.6","27000","01AH0B","2203","583692","X","810","1100416"
"470684","5","-1","767655","1257","3.404","27060","02AH0B","2394","790651","X","933","1100417"
"470685","5","2","768447","1257","3.378","26950","02AH0A","1002","793394","X","257","1100411"
"470686","5","2","768294","1257","3.378","26960","03AH0A","1367","793699","X","253","1100410"
"470687","5","-1","769952","1257","3.378","27000","01AH0A","1283","794918","X","420","1100409"
"470688","5","-1","744745","1256","3.5","26860","01AH0C","930","771753","X","197","1100507"
"470689","5","2","772863","1256","3.5","26960","02AH0E","1470","774496","X","310","1100603"
"470690","5","-1","758166","1257","3.5","26870","05AH0D","827","771448","X","123","1100505"
"470691","5","-1","762222","1256","3.5","26960","02AH0F","759","774496","X","94","1100608"
"470692","5","2","759414","1256","3.5","26910","04AH0E","775","773277","X","147","1100604"
"470693","5","2","724816","1256","3.5","26850","02AH0C","501","771448","X","99","1100509"
"470694","5","2","761187","1256","3.5","26950","05AH0E","654","774192","X","105","1100605"
"470695","5","-1","664696","1256","4","26930","03AH0E","803","676960","X","181","1100602"
"470696","5","2","662454","1256","4","26870","03AH0C","667","675436","X","94","1100508"
"470697","5","2","662585","1256","4","26890","05AH0C","618","676046","X","107","1100510"
"470698","5","-1","663748","1256","4","26900","01AH0E","882","676046","X","194","1100601"
"470699","5","-1","618193","1256","4","26900","04AH0C","612","676046","X","111","1100511"
"470700","5","-1","557727","1257","4.674","27020","03AH0B","605","574852","X","182","1100415"
"470701","5","-1","418527","1257","6.198","26930","04AH0D","453","431901","X","138","1100504"
"470702","5","2","425678","1256","6.198","26930","01AH0F","530","436778","X","159","1100607"
"470703","5","2","316019","1253","7.92","25940","01AF9Y","889","326745","X","322","1100506"
"470704","5","2","327545","1257","7.92","26950","03AF9Y","795","338328","X","280","1100407"
"470705","5","2","332261","1256","7.92","26970","03AH0F","810","342290","X","409","1100606"
"470706","5","2","300311","1256","7.92","24430","04AH0F","1892","309981","X","1151","1100609"
"470707","12","2","415969","1561","6.35","33552","01AF5T","3263","417271","X","1016","1017703"
"470708","1","2","415383","1559","6.198","32237","01AF4H","4057","415442","X","2049","1017401"
"470709","5","2","428490","1556","5.25","33480","03X20V","1480","510540","X","537","0119501"
"470710","6","2","551411","1565","4.6","31847","01AF3T","30718","551078","X","11114","1017209"
"470711","12","2","649116","1565","4","34130","04AF5N","868","672084","X","244","1015409"
"470712","13","-1","532187","1250","4","21710","06AF9J","1623","540715","X","707","1100307"
"470713","13","2","725810","1250","3.5","26960","02AF9J","2033","767791","X","778","1100311"
"470714","1","-1","664875","1250","4","26910","05AF9L","1506","670560","X","667","1100209"
"470715","1","2","549256","1247","3.35","16869","03X77T","30672","511759","X","7878","0400108"
"470716","6","2","288656","935","4.981","10496","08V39M","27906","285597","X","6203","0812511"
"470717","1","-1","220855","1257","6.787","14846","04L20X","69048","220370",NULL,"16916","0217816"
"470718","12","-1","573063","1556","4.6","31475","03X95P","37302","557479",NULL,"9289","0707203"
"470719","1","2","548407","1562","4.76","31624","04R59F","10360","539191","X","3999","0702103"
"470720","12","2","275606","1252","7.92","18429","05E75N","8556","235305","X","4701","0110302"
"470721","1","-1","568650","936","4.42","19580","05AH0H","1905","589483","X","721","1100712"
"470722","1","2","588956","936","4.501","20150","04AH0H","1970","595884","X","734","1100707"
"470723","1","2","589503","936","4.501","20200","06AH0H","1701","597103","X","495","1100708"
"470725","1","2","92324","2000","0","0","07AH0H","663",NULL," ","273",NULL
"470726","13","2","590563","936","4.501","20290","02AH0K","1967","599846"," ","821","1100703"
"470727","13","2","590896","936","4.501","20310","03AH0K","1570","600456"," ","544","1100701"
"470728","13","-1","590305","936","4.501","20280","04AH0K","1613","599541","X","614","1100704"
"470729","1","2","733630","936","3.5","19500","03AH0H","1868","741273","X","954","1100713"
"470730","1","-1","760245","936","3.5","20280","01AH0K","2149","771144","X","1063","1100714"
"470731","13","-1","757520","936","3.5","20270","05AH0K","5650","770534","X","3867","1100705"
"470732","13","2","572399","938","3.5","15270","07AH0P","5136","579424","X","1669","1100812"
"470733","13","2","882524","936","3","20290","01AH0M","1835","900074","X","741","1100806"
"470734","13","2","880850","936","3","20250","02AH0M","2007","898245","X","588","1100807"
"470735","13","2","880860","936","3","20260","03AH0M","2124","898855","X","838","1100808"
"470736","13","-1","883060","936","3","20280","04AH0M","2138","899769","X","736","1100809"
"470737","13","-1","875647","936","3","20250","05AH0M","2634","898245","X","1259","1100810"
"470738","13","-1","880409","936","3","20250","06AH0M","2424","898245","X","778","1100811"
"470739","13","2","884859","936","3","20300","07AH0M","2809","900683","X","778","1100702"
"470740","13","2","880859","933","3","20260","01AH0P","2365","901903","X","683","1100710"
"470741","13","-1","882557","933","3","20310","02AH0P","5556","904036","X","1306","1100711"
"470742","13","-1","883507","933","3","20280","03AH0P","1948","902512","X","509","1100804"
"470743","13","2","882219","933","3","20240","04AH0P","2285","900988","X","733","1100805"
"470744","13","2","623724","933","3","14340","05AH0P","2351","638251","X","554","1100802"
"470745","13","2","708490","933","3","16320","06AH0P","3082","726338","X","837","1100803"
"470746","1","2","727769","934","3.5","19280","01AH0H","4542","734568","X","2570","1100813"
"470747","1","2","731455","935","3.5","19410","02AH0H","1645","738835","X","508","1100801"
"470748","12","2","765082","1250","3.5","27240","05AH0V","1410","767486","X","341","1100911"
"470749","12","-1","766396","1250","3.5","27260","01AH0W","1374","768096","X","333","1100904"
"470750","12","2","767249","1250","3.5","27260","02AH0W","1580","768096","X","393","1100905"
"470751","12","2","767642","1250","3.5","27250","05AH0W","766","767791","X","195","1100906"
"470752","12","-1","588817","1251","3.5","20810","06AH1C","1252","585825","X","246","1100912"
"470753","12","2","671881","1250","4","27310","01AH0V","925","673303","X","213","1100908"
"470754","12","-1","670649","1250","4","27260","02AH0V","798","672084","X","143","1100909"
"470755","12","2","669909","1250","4","27260","03AH0V","761","672084","X","131","1100907"
"470756","12","2","669286","1250","4","27260","04AH0V","730","672084","X","175","1100910"
"470757","12","2","481666","1251","5.499","27230","05AH0Y","643","487984","X","156","1101009"
"470758","12","-1","483234","1251","5.499","27320","01AH0Y","622","489508","X","136","1101002"
"470759","12","2","482516","1251","5.499","27310","02AH0Y","449","489508","X","122","1101004"
"470760","12","2","481333","1251","5.499","27250","04AH0Y","848","488289","X","168","1101010"
"470761","12","-1","483353","1251","5.499","27250","03AH1C","900","488289","X","211","1101014"
"470762","12","2","484493","1251","5.499","27279","04AH1C","726","488899","X","169","1101019"
"470763","12","2","484394","1251","5.499","27279","02AH1C","617","488899","X","115","1101018"
"470764","12","2","483390","1251","5.499","27250","01AH1C","710","488289","X","192","1101017"
"470765","12","2","482406","1250","5.499","27300","03AH1F","989","489508","X","422","1101201"
"470766","12","2","482251","1250","5.499","27340","04AH1F","773","490423","X","262","1101202"
"470767","6","-1","445984","1250","5.893","27310","05AH0T","1257","457200","X","372","1101005"
"470768","12","2","425412","1250","6.198","27260","03AH0W","676","433730","X","173","1100901"
"470769","12","2","437804","1247","5.71","26020","01AH1F","953","450494","X","231","1101215"
"470770","12","-1","426419","1251","6.198","27250","03AH1B","606","433120","X","146","1101013"
"470771","12","2","424868","1250","6.198","27230","04AH0W","721","433425","X","208","1100903"
"470772","12","2","330427","1251","7.92","27180","01AH1B","483","338023","X","115","1101012"
"470773","1","-1","420759","937","6.198","20220","02AH1W","2380","433425","X","633","1101501"
"470774","1","2","414181","1098","5.911","23320","02AB2B","4109","447446","X","1887","0902308"
"470775","1","2","464299","937","5.558","20270","03AH1W","2056","484632","X","759","1101502"
"470776","13","-1","476857","936","5.499","20340","06AH0K","3372","492252","X","1298","1100706"
"470777","12","2","561363","1250","4.648","27270","01AH1R","1177","578510","X","368","1101305"
"470778","12","2","772256","1251","3.5","27240","04AH1B","1287","766876","X","230","1101016"
"470779","12","2","769139","1251","3.5","27290","05AH1B","1038","768400","X","204","1101003"
"470780","12","2","764523","1249","3.5","27320","02AH1F","1921","770534","X","696","1101205"
"470781","12","-1","769158","1250","3.5","27270","06AH0W","983","768400","X","177","1101007"
"470782","12","-1","763943","1250","3.5","27300","01AH1H","1566","769315","X","513","1101206"
"470783","12","-1","766791","1250","3.5","27250","02AH1H","959","767791","X","196","1101207"
"470784","6","-1","791773","1250","3.226","26530","02AH0T","1367","811072","X","235","1101006"
"470785","6","2","798412","1250","3.15","26000","01AH0T","1750","814120","X","496","1101011"
"470786","1","2","881865","933","3","20170","05AH1Y","2084","897635","X","358","1101710"
"470787","1","2","887303","938","2.87","20210","07AH1W","1876","935126","X","372","1101506"
"470788","1","-1","891392","937","2.87","20230","06AH1W","2019","936650","X","350","1101505"
"470789","1","2","756389","938","3.5","20260","04AH1V","4217","768705","X","1604","1101604"
"470790","1","2","756238","937","3.5","20260","05AH1W","1183","769315","X","190","1101504"
"470791","1","2","756603","937","3.5","20260","04AH1W","1093","769315","X","232","1101503"
"470792","13","-1","532536","938","3.5","14180","07AH2B","1867","537972","X","360","1101801"
"470793","12","2","560782","1250","4.648","27240","02AH1R","744","577900","X","174","1101304"
"470794","12","2","547756","1250","4.762","27290","01AH1K","1134","565099","X","167","1101214"
"470795","12","2","548090","1250","4.762","27260","02AH1K","868","564489","X","225","1101216"
"470796","12","-1","480594","1250","5.499","27250","04AH1H","880","488594","X","239","1101208"
"470797","12","-1","410677","1250","6.35","27250","05AH1K","559","423062","X","157","1101219"
"470798","12","2","412060","1250","6.35","27340","04AH1K","791","424586","X","129","1101218"
"470799","12","2","332310","1250","7.92","27330","05AH1F","991","340156","X","424","1101203"
"470800","6","2","226229","1250","9.271","21900","04AH0T","1667","232867","X","704","1101001"
"470801","12","2","272532","1250","9.525","27220","01AH1M","947","281635","X","323","1101302"
"470802","1","2","206443","1558","12.598","33690","02AF4P","8816","213664","X","3240","1017302"
"470803","12","2","268954","1250","9.525","26880","04AH1R","629","278282","X","228","1101301"
"470804","12","2","272348","1250","9.525","27240","06AH1M","689","281940","X","199","1101213"
"470805","12","2","272391","1250","9.525","27250","03AH1M","460","281940","X","140","1101210"
"470806","12","2","272594","1250","9.525","27250","04AH1M","619","281940","X","241","1101211"
"470807","12","2","272610","1250","9.525","27240","05AH1M","584","281940","X","184","1101212"
"470808","12","2","272451","1250","9.525","27220","02AH1M","351","281635","X","102","1101303"
"470809","12","2","332062","1251","7.92","27310","02AH1B","605","339852","X","185","1101015"
"470810","12","-1","411127","1250","6.35","27260","03AH1K","389","423367","X","89","1101217"
"470811","12","-1","479453","1250","5.499","27250","05AH1H","576","488594","X","124","1101209"
"470812","1","-1","477364","1282","5.499","27590","01AH2J","794","487375","X","314","1102101"
"470813","13","2","420944","938","6.198","20240","01AH2B","3653","433730","X","2053","1101805"
"470814","1","2","442895","938","5.842","20180","06AH1Y","2269","458724","X","1253","1101804"
"470815","6","-1","635067","931","3.912","19240","01AH1T","1269","658063","X","270","1101701"
"470816","6","2","663407","933","3.912","20270","02AH1T","885","691896","X","214","1101702"
"470817","6","-1","664629","933","3.912","20280","05AH1T","849","692200","X","171","1101706"
"470818","1","-1","754631","938","3.5","20200","01AH1Y","1141","766267","X","390","1101811"
"470819","1","2","757570","933","3.5","20160","07AH1Y","1267","769010","X","316","1101809"
"470820","1","2","758404","938","3.5","20220","08AH1Y","1112","767181","X","271","1101812"
"470821","1","2","755352","938","3.5","20230","01AH1V","1026","767486","X","331","1101601"
"470822","1","2","753681","938","3.5","20250","02AH1V","806","768400","X","235","1101602"
"470823","1","-1","747019","938","3.5","20200","03AH1V","889","766267","X","220","1101603"
"470824","1","-1","752959","938","3.5","20260","01AH1W","1134","768705","X","215","1101704"
"470825","13","-1","861381","938","3","19710","02AH2B","1172","872642","X","210","1101802"
"470826","13","2","881063","938","3","20220","03AH2B","1137","895197","X","186","1101803"
"470827","13","-1","877017","938","3","20270","04AH2B","1119","897331","X","207","1101806"
"470828","1","2","876946","933","3","20240","02AH1Y","1232","900988","X","220","1101708"
"470829","1","2","874632","933","3","20180","03AH1Y","1112","898245","X","145","1101810"
"470830","1","-1","881196","933","3","20190","04AH1Y","1537","898550","X","264","1101709"
"470831","1","2","889629","938","2.87","20230","05AH1V","1930","936040","X","414","1101605"
"470832","1","2","889172","938","2.87","20230","06AH1V","1851","936040","X","374","1101606"
"470833","1","-1","765848","1250","3.5","27190","02AF9D","2000","774192","X","432","1100218"
"470834","1","-1","664897","1250","4","26930","01AF9R","1628","670864","X","513","1100317"
"470835","1","-1","676104","1279","4","27790","02AH2D","1500","676656","X","625","1101903"
"470836","1","2","674001","1279","4","27770","03AH2D","1998","676046","X","848","1101902"
"470837","1","2","673903","1279","4","27790","04AH2D","1926","676656","X","592","1101904"
"470838","1","2","664363","1282","4","27760","05AH2D","2022","674217","X","583","1101905"
"470839","1","-1","658882","1249","4","26970","02AH2P","2400","672388","X","625","1102211"
"470840","1","2","665628","1249","4","27000","01AH2P","1629","672998","X","456","1102210"
"470841","1","2","664850","1249","4","26950","05AH2P","1189","671779","X","308","1102213"
"470842","1","-1","662482","1249","4","26920","03AH2P","3413","671169","X","1489","1102209"
"470843","13","2","590374","1249","4.501","26910","03AH2N","1571","596188","X","727","1102206"
"470844","1","-1","593327","1249","4.501","26990","04AH2L","1625","598017","X","473","1102207"
"470845","1","2","592598","1249","4.501","27010","02AH2L","1868","598322","X","584","1102204"
"470846","1","-1","463606","1279","5.499","26620","01AH2D","2519","471525","X","827","1102201"
"470847","1","-1","477150","1282","5.499","27620","06AH2H","2171","487984","X","1230","1102111"
"470848","13","-1","465492","1249","5.499","26210","02AH2N","3129","475183","X","1531","1102302"
"470849","1","2","422480","1251","6.198","27010","01AH2H","1903","434035","X","959","1102108"
"470850","1","2","329624","1282","7.92","27660","05AH2H","1849","339242","X","796","1102110"
"470851","1","2","328915","1259","7.92","27470","04AH2H","1182","343204","X","486","1102107"
"470852","1","2","329505","1251","7.92","27030","03AH2H","2862","339852","X","961","1102106"
"470853","6","2","310094","933","8.382","20240","03AH1T","5373","322173","X","3112","1101703"
"470854","6","2","309936","933","8.382","20250","04AH1T","4670","322478","X","2661","1101705"
"470855","6","2","309369","933","8.382","20230","06AH1T","2443","322173","X","1216","1101707"
"470856","1","2","271673","1251","9.525","27070","01AH2F","2550","282854","X","1319","1101901"
"470857","1","2","329242","1251","7.92","27020","02AH2H","2358","339547","X","1036","1102109"
"470858","1","2","329264","1250","7.92","26990","04AH2R","5325","339547","X","2855","1102306"
"470859","1","2","424302","1282","6.198","27550","05AH2J","3463","431901","X","1304","1102105"
"470860","1","-1","479766","1249","5.499","27020","04AH2N","1567","490118","X","680","1102202"
"470861","1","-1","476963","1250","5.499","26930","01AH2R","944","487984","X","364","1102304"
"470862","1","2","465750","1249","5.499","26210","01AH2N","2717","475183","X","642","1102301"
"470863","1","2","662585","1250","4","26920","03AH2R","1548","670560","X","418","1102303"
"470864","1","-1","660772","1250","4","26840","02AH2R","1502","668731","X","297","1102305"
"470865","1","2","887625","1282","3","27660","02AH2J","1342","896111","X","303","1102103"
"470866","1","2","887910","1282","3","27650","03AH2J","1661","895502","X","334","1102102"
"470867","1","2","887965","1282","3","27670","04AH2J","1929","896416","X","474","1102104"
"470868","1","2","658881","1249","4","27010","04AH2P","2820","673303","X","716","1102212"
"470869","1","2","547984","1562","4.76","31624","04R59F","18329","539191","X","5471","0702103"
"470870","1","2","220390","1257","6.787","14846","04L20X","33644","220370","X","7549","0217816"
"470871","12","2","275040","1252","7.92","18429","05E75N","10599","235305","X","4032","0110302"
"470872","12","2","399003","1565","6.198","30332","01X95P","8685","396240","X","2678","0707201"
"470873","5","2","146219","1245","7.92","11258","04Y48D","8162","144780","X","2083","0609403"
"470874","12","-1","425369","1556","6.198","32101","02X95P","13619","421843","X","6062","0707202"
"470875","12","2","572915","1556","4.6","31475","03X95P","12989","557479","X","6225","0707203"
"470876","1","2","475896","1561","5.499","33830","04AH3F","4343","490728","X","1857","1102616"
"470877","1","2","475000","1561","5.499","33750","01AH3F","4897","489813","X","2052","1102611"
"470878","1","2","422126","1560","6.198","33799","02AH2V","4036","435559","X","1845","1102806"
"470879","1","2","408771","1560","6.198","32810","01AH2V","6081","422757","X","2376","1102601"
"470880","1","2","421092","1561","6.198","33760","03AH3F","4160","434644","X","1996","1102615"
"470881","1","2","421336","1561","6.198","33720","05AH3E","2997","434035","X","1339","1102621"
"470882","1","2","419584","1560","6.198","33710","03AH2M","7349","434340","X","3749","1102801"
"470883","1","2","417321","1560","6.198","33590","04AH2M","3137","432816","X","1415","1102803"
"470884","1","2","419552","1560","6.198","33680","05AH2M","3561","434035","X","1803","1102805"
"470885","1","2","421106","1557","6.198","33769","02AH2M","11423","435864","X","4015","1102802"
"470886","1","2","417528","1561","6.274","33830","03AH3J","5280","430377","X","2088","1102602"
"470887","1","2","418472","1561","6.274","33840","02AH3J","6611","430377","X","1872","1102604"
"474417","5","-1","760129","1247","3.5","26900","03AM7R","1861","767486","X","418","1212904"
"474418","5","2","760209","1247","3.5","26910","04AM7R","1792","767791","X","397","1212907"
"474419","5","2","760569","1247","3.5","26900","05AM7R","1849","767486","X","420","1212908"
"474420","5","-1","760191","1275","3.5","27560","02AM7N","1301","769010","X","364","1212806"
"474421","5","-1","716856","1275","3.5","27510","05AM7N","1465","767791","X","341","1212809"
"474422","5","-1","759515","1275","3.5","27550","04AM7N","1265","769010","X","264","1212807"
"474423","5","2","765731","1273","3.5","27660","04AM7M","1576","773582","X","322","1212810"
"474424","5","2","768154","1273","3.5","27690","02AM7M","1827","774192","X","459","1212808"
"474425","5","2","759772","1278","3.5","27500","01AM7P","1496","765962","X","308","1212909"
"474426","5","2","665380","1278","4","27470","01AM7T","1411","669340","X","400","1212910"
"474427","13","2","530848","1247","4","21580","03AM6Y","5489","538886","X","2595","1212407"
"474428","13","2","544884","1247","4","22110","05AM6Y","8169","551992","X","3483","1212409"
"474429","1","2","663162","1247","4","27010","01AM6V","7168","674522","X","2614","1212509"
"474430","1","2","663006","1247","4","27040","02AM6V","6489","675132","X","2268","1212510"
"474431","1","2","663226","1247","4","27030","04AM6V","6444","674827","X","2302","1212511"
"474432","1","2","663293","1247","4","26990","05AM6W","8753","673912","X","2996","1212502"
"474433","1","2","663092","1247","4","26990","01AM6W","4786","673912","X","1954","1212401"
"474434","13","-1","533165","1247","4","21700","02AM6X","6729","541934","X","3393","1212307"
"474435","13","-1","533355","1247","4","21720","03AM6X","7931","542239","X","3570","1212306"
"474436","13","-1","533091","1247","4","21700","04AM6X","4416","541934","X","2406","1212308"
"474437","13","2","533829","1247","4","21710","05AM6X","7864","541934","X","3877","1212309"
"474438","13","2","537180","1247","4","21800","04AM6Y","3395","544372","X","1535","1212408"
"474439","1","-1","528036","1247","4","22730","05AM7H","2059","567537","X","830","1212711"
"474440","1","2","662386","1247","4","27000","01AM7H","5536","673912","X","2228","1212713"
"474441","1","2","663213","1247","4","27030","03AM7D","5270","674827","X","1879","1212708"
"474442","1","2","663206","1247","4","27040","02AM7H","2952","675132","X","1138","1212714"
"474443","1","-1","663304","1247","4","27060","01AM7E","3084","675741","X","1072","1212712"
"474444","1","-1","663061","1247","4","27060","03AM7E","3464","675741","X","1262","1212703"
"474445","1","-1","662713","1247","4","27020","02AM7E","3194","674522","X","1084","1212702"
"474446","1","2","660880","1247","4","26980","01AM7B","5250","673608","X","1686","1212607"
"474447","6","-1","282424","935","4.572","10170","08V39M","40940","276758",NULL,"8262","0812511"
"474448","1","2","19226","1257","5.842","14275","04L20X","2614","211836","X","394","0217816"
"474449","12","-1","5920","1565","6.198","29778","01X95P","10","389229","X","3","0707201"
"474450","12","2","588529","1252","6.223","17931","05E75N","35025","228904","X","11020","0110302"
"474451","12","2","269351","1556","6.198","31497","05e75n","9222","413918","X","4193","0707202"
"474452","1","-1","421053","1562","4.76","31130","02x95p","50092","530656",NULL,"5303","0702103"
"474453","5","2","540288","2000","0","0","04r59f","11826",NULL,"X","4116",NULL
"474454","12","2","567883","1556","4.6","27356","03X95P","5876","484327","X","2421","0707203"
"474455","1","2","644321","1252","4","26180","02AM5D","5391","651052","X","2179","1214802"
"474456","1","2","652512","1252","4","26430","03AM5D","3462","657453","X","1633","1214608"
"474457","1","2","651228","1252","4","26460","04AM5D","2798","658063","X","890","1214607"
"474458","2","-1","699100","1019","3.5","20570","02AM5A","89346","718413",NULL,"9603","1214908"
"474459","2","-1","714669","1019","3.5","20930","03AM5A","114670","730910",NULL,"12715","1214909"
"474460","2","-1","704435","1019","3.5","20680","04AM5A","88132","722071",NULL,"7546","1214910"
