"ProcesoID","CrewID","ShiftID","CurrentGuage","CurrentWidth","CoilLength","NetWeight","LineYield","AccumulatedYield","ProcessingSequence","LineEntryWeight","ZMillInitialThickness"
"15886997","14","38","0.3118","61.0574","1102.3","73030","0.989","0.983","36","73876","0.3118"
"15887186","14","38","0.34","53.2231","1011.8","63720","0.99","0.984","39","64352","0.34"
"15887187","14","38","0.34","41.7669","1000.2","49940","0.988","0.977","42","50551","0.34"
"15887290","14","38","0.396","36.4521","851.8","42790","0.985","0.968","45","43453","0.396"
"15887365","14","38","0.375","50.3492","913.9","60050","0.99","0.982","48","60671","0.375"
"15887388","14","38","0.34","53.2231","802.2","50520","0.986","0.977","51","51235","0.34"
"15887389","14","38","0.3118","61.0574","1043.6","69140","0.99","0.929","54","69864","0.3118"
"15887469","14","38","0.3118","61.2543","1102","73250","0.989","0.983","57","74097","0.3118"
"15887557","14","38","0.244","61.2543","1403.7","73010","0.991","0.983","60","73678","0.244"
"15887558","14","38","0.2165","61.2543","1583.5","73080","0.99","0.986","63","73788","0.2165"
"15887559","14","38","0.2165","61.2543","1582.8","73050","0.99","0.984","66","73788","0.2165"
"15887660","14","38","0.1875","61.3724","1814.1","72650","0.988","0.984","69","73499","0.1875"
"15887661","14","38","0.1875","61.3724","1822.4","72980","0.989","0.985","72","73810","0.1875"
"15887733","14","38","0.1575","61.2543","2171.6","72910","0.989","0.983","75","73744","0.1575"
"15887843","14","38","0.1575","61.2543","2171.6","72910","0.989","0.983","78","73700","0.1575"
"15887844","14","38","0.1575","61.2543","2171.9","72920","0.989","0.983","81","73722","0.1575"
"15887956","14","38","0.1575","61.2543","2174.6","73010","0.989","0.983","87","73810","0.1575"
"15888050","14","38","0.1575","61.2543","2165.9","72720","0.987","0.98","90","73656","0.1575"
"15888051","14","38","0.1575","61.0968","2181.4","73050","0.991","0.987","93","73744","0.1575"
"15888052","14","38","0.1575","61.2543","2172.5","72940","0.989","0.985","96","73744","0.1575"
"15888094","14","38","0.1575","61.0574","2072.5","69360","0.987","0.933","99","70261","0.1575"
"15888095","14","38","0.1575","61.2543","2185.6","73380","0.992","0.986","102","73984","0.1575"
"15888184","14","38","0.1575","61.2543","2172.2","72930","0.989","0.983","105","73766","0.1575"
"15888235","14","38","0.1575","61.2543","2175.2","73030","0.989","0.985","108","73876","0.1575"
"15888236","14","38","0.1575","61.2543","2169.8","72850","0.989","0.984","111","73678","0.1575"
"15888237","14","38","0.1575","61.2543","2180.2","73200","0.99","0.985","114","73942","0.1575"
"15888304","14","38","0.1575","61.2543","2172.8","72950","0.989","0.983","117","73766","0.1575"
"15888365","14","38","0.1575","61.0968","2182.6","73090","0.989","0.985","120","73876","0.1575"
"15888400","14","38","0.1575","61.3724","2107.4","70890","0.989","0.951","123","71694","0.1575"
"15888401","14","38","0.1575","61.3724","2175.7","73190","0.989","0.982","126","74028","0.1575"
"15888465","14","38","0.1875","61.2543","1827.1","73030","0.991","0.982","129","73722","0.1875"
"15888514","14","38","0.1875","61.2543","1833.6","73290","0.989","0.983","132","74075","0.1875"
"15888572","14","38","0.2165","61.3724","1579.6","73040","0.99","0.985","135","73766","0.2165"
"15888573","14","38","0.2165","61.2543","1579.4","72890","0.989","0.982","138","73722","0.2165"
"15888590","14","38","0.2165","61.2543","1580.4","72940","0.99","0.983","141","73656","0.2165"
"15888636","14","38","0.2165","61.2543","1584.9","73148","0.994","0.986","144","73590","0.2165"
"15888637","14","38","0.2165","61.2543","1580.4","72940","0.99","0.982","147","73700","0.2165"
"15888694","14","38","0.244","61.2543","1405.8","73120","0.989","0.983","150","73920","0.244"
"15888746","14","38","0.244","61.2543","1407.3","73200","0.989","0.984","153","73984","0.244"
"15888747","14","38","0.3118","61.2543","1099.3","73070","0.99","0.982","156","73832","0.3118"
"15888748","14","38","0.375","61.2543","913.2","73000","0.989","0.984","159","73810","0.375"
"15888844","14","38","0.3118","61.333","849.7","56550","0.987","0.979","162","57276","0.3118"
"15888845","14","38","0.247","61.3724","1381.1","72860","0.987","0.983","165","73810","0.247"
"15888925","14","38","0.2165","61.2543","1581.1","72970","0.99","0.983","168","73722","0.2165"
"15888950","14","38","0.1875","61.3724","1814.9","72680","0.988","0.983","171","73590","0.1875"
"15888951","14","38","0.1875","61.3724","1813.6","72630","0.988","0.98","174","73521","0.1875"
"15888977","14","38","0.1875","61.3724","1822.1","72970","0.99","0.986","177","73722","0.1875"
"15888978","14","38","0.1875","61.3724","1817.6","72790","0.989","0.985","180","73612","0.1875"
"15888994","14","38","0.1575","61.2543","2093","70270","0.953","0.947","183","73744","0.1575"
"15889024","13","37","0.1575","61.3724","2174.3","73140","0.988","0.984","3","74053","0.1575"
"15889025","13","37","0.1875","61.2543","1831.4","73200","0.991","0.985","6","73832","0.1875"
"15889795","13","37","0.1575","61.2543","2179.9","73190","0.989","0.984","27","73984","0.1575"
"15889890","13","37","0.1575","61.2543","2183.5","73310","0.99","0.986","30","74028","0.1575"
"15889891","13","37","0.1575","61.2543","2184.1","73330","0.99","0.987","33","74097","0.1575"
"15889914","13","37","0.1575","61.2543","2180.2","73200","0.989","0.985","39","74028","0.1575"
"15889991","13","37","0.1575","61.2543","2182.3","73270","0.989","0.984","48","74119","0.1575"
"15890065","16","38","0.1575","61.2543","2177.3","73100","0.989","0.984","3","73876","0.1575"
"15890086","16","38","0.1575","61.2543","2183.5","73310","0.989","0.986","6","74097","0.1575"
"15890087","16","38","0.1378","61.0574","2359.3","69080","0.987","0.928","9","69974","0.1378"
"15890211","16","38","0.1575","61.2543","2177","73090","0.989","0.984","12","73920","0.1575"
"15890238","16","38","0.1575","61.2543","2179.6","73180","0.99","0.985","15","73920","0.1575"
"15890239","16","38","0.1575","61.2543","2177.3","73100","0.991","0.984","21","73744","0.1575"
"15890409","16","38","0.1575","61.333","2176.3","73160","0.991","0.984","24","73788","0.1575"
"15890428","16","38","0.1575","61.333","2172.4","73030","0.989","0.982","30","73832","0.1575"
"15890473","16","38","0.1575","48.9713","2183.2","58600","0.99","0.986","39","59216","0.1575"
"15890518","16","38","0.1575","61.333","2174.5","73100","0.99","0.984","45","73832","0.1575"
"15890537","16","38","0.1575","61.2543","2179.1","73160","0.99","0.985","48","73898","0.1575"
"15890538","16","38","0.1575","61.2543","2179.1","73160","0.989","0.984","51","73942","0.1575"
"15890680","16","38","0.1575","61.2543","2179.3","73170","0.991","0.984","54","73832","0.1575"
"15890932","16","38","0.1875","61.2543","1824.1","72910","0.986","0.982","57","73920","0.1875"
"15891052","16","38","0.1875","61.2936","1097.6","43900","0.986","0.975","60","44533","0.1875"
"15891053","16","38","0.1875","61.333","1051.2","42070","0.985","0.971","63","42703","0.1875"
"15891088","16","38","0.2165","61.2543","1584.8","73140","0.991","0.985","66","73832","0.2165"
"15891108","16","38","0.2165","61.243","1586.2","73190","0.991","0.985","69","73854","0.2165"
"15891208","16","38","0.2165","61.2543","1584.3","73120","0.991","0.982","72","73788","0.2165"
"15891209","16","38","0.2165","61.2543","1590.8","73420","0.991","0.986","75","74119","0.2165"
"15891210","16","38","0.244","61.2543","1410.4","73360","0.991","0.989","78","74028","0.244"
"15891345","16","38","0.244","61.2543","1408.8","73280","0.991","0.988","81","73942","0.244"
"15891367","16","38","0.244","61.2543","1409.8","73330","0.99","0.987","84","74053","0.244"
"15891381","16","38","0.244","61.2543","1411.2","73400","0.99","0.986","87","74119","0.244"
"15891382","16","38","0.244","61.2543","1410","73340","0.991","0.987","90","73984","0.244"
"15891458","16","38","0.244","61.2543","1405.8","73120","0.989","0.986","93","73920","0.244"
"15891511","16","38","0.244","61.2543","1410.8","73380","0.992","0.988","96","74006","0.244"
"15891526","16","38","0.2441","61.1362","1409.8","73220","0.989","0.986","99","74053","0.2441"
"15891577","16","38","0.244","61.2543","1406.7","73170","0.992","0.985","102","73744","0.244"
"15891578","16","38","0.3118","61.2543","1099.8","73100","0.989","0.983","108","73942","0.3118"
"15891702","16","38","0.3118","61.2543","1100.1","73120","0.99","0.983","123","73876","0.3118"
"15891731","16","38","0.3118","61.2543","1100.4","73140","0.989","0.981","126","73984","0.3118"
"15891842","16","38","0.3212","61.3724","1065.7","73110","0.989","0.985","129","73898","0.3212"
"15891843","16","38","0.386","61.0574","895.1","73420","0.992","0.988","132","74006","0.386"
"15891874","16","38","0.3118","61.2543","1104.7","73430","0.991","0.982","138","74075","0.3118"
"15891924","16","38","0.3118","61.333","1095.1","72880","0.99","0.98","141","73590","0.3118"
"15891925","16","38","0.3118","61.333","1094.6","72850","0.991","0.983","144","73521","0.3118"
"15891968","16","38","0.3118","61.2543","1097.1","72920","0.989","0.98","147","73744","0.3118"
"15891995","16","38","0.247","61.2543","1392.7","73330","0.991","0.985","150","73964","0.247"
"15891996","16","38","0.2165","61.2543","1586.5","73220","0.99","0.985","153","73942","0.2165"
"15892069","16","38","0.2165","61.333","1582.1","73110","0.992","0.986","162","73678","0.2165"
"15892103","16","38","0.2165","61.333","1580.8","73050","0.991","0.986","165","73744","0.2165"
"15892104","16","38","0.247","61.5","1384.5","73190","0.991","0.984","168","73876","0.247"
"15892105","16","38","0.247","61.5","1384.3","73180","0.989","0.982","171","73964","0.247"
"15892149","16","38","0.3118","61.2543","1097.8","72970","0.991","0.982","174","73634","0.3118"
"15892164","16","38","0.247","61.5","1384.1","73170","0.99","0.983","177","73920","0.247"
"15892208","16","38","0.247","61.333","1395.3","73561","0.994","0.988","180","74006","0.247"
"15892209","16","38","0.247","61.2543","1331","70079","0.994","0.952","186","70503","0.247"
"15892210","16","38","0.25","61.648","1370.5","74265","0.994","0.986","192","74714","0.25"
"15892227","16","38","0.25","61.333","1371.4","73936","0.994","0.986","198","74383","0.25"
"15892241","16","38","0.2165","61.2543","1588.3","73301","0.994","0.985","201","73744","0.2165"
"15892255","16","38","0.2165","61.648","1578.8","74090","0.994","0.987","204","74538","0.2165"
"15892256","15","37","0.2165","61.2543","1592.1","73476","0.994","0.986","3","73920","0.2165"
"15892257","15","37","0.1575","61.333","2183.7","73410","0.994","0.988","9","73854","0.1575"
"15892294","15","37","0.1575","61.333","2182.5","73367","0.994","0.987","18","73810","0.1575"
"15892334","15","37","0.1575","61.2543","2185.3","73370","0.989","0.983","21","74207","0.1575"
"15892335","15","37","0.1575","61.2543","2177.6","73110","0.991","0.985","27","73788","0.1575"
"15892336","15","37","0.1575","49.0107","1866.5","50140","0.989","0.984","30","50706","0.1575"
"15892357","15","37","0.1575","49.0107","1834.6","49283","0.994","0.949","33","49581","0.1575"
"15892372","15","37","0.1772","49.1","1928","58377","0.994","0.977","36","58730","0.1772"
"15892389","15","37","0.1575","49","2201.4","59123","0.994","0.992","39","59480","0.1575"
"15892390","15","37","0.1575","49.1681","1866.4","50300","0.989","0.983","42","50838","0.1575"
"15892391","15","37","0.1575","49.1681","1425.2","38410","0.989","0.982","45","38845","0.1575"
"15892392","15","37","0.1575","49.4831","1692.7","45908","0.994","0.945","48","46186","0.1575"
"15892410","15","37","0.1575","61.648","2183","74526","0.994","0.989","51","74976","0.1575"
"15892427","15","37","0.1575","61.648","2172.6","74170","0.988","0.984","54","75067","0.1575"
"15892453","15","37","0.1575","61.4117","2181.2","74178","0.994","0.99","57","74626","0.1575"
"15892454","15","37","0.2165","61.2543","1549","72228","0.994","0.96","60","72664","0.2165"
"15892486","15","37","0.2165","61.1","1587.3","73827","0.994","0.991","63","74273","0.2165"
"15892501","15","37","0.244","61.2543","1412.7","73476","0.994","0.986","66","73920","0.244"
"15892573","15","37","0.3118","61.2543","1099.2","73060","0.989","0.982","69","73854","0.3118"
"15892574","15","37","0.375","61.333","915.5","73279","0.994","0.989","72","73722","0.375"
"15892631","15","37","0.496","61.2543","693.5","73323","0.994","0.985","75","73766","0.496"
"15892632","15","37","0.375","61.2543","915.5","73190","0.989","0.983","78","74006","0.375"
"15892647","15","37","0.2567","61.2543","1318.3","72137","0.994","0.989","81","72573","0.2567"
"15892671","15","37","0.25","61.2","1377.3","74090","0.994","0.992","84","74538","0.25"
"15892672","15","37","0.244","49.3","1405.1","58820","0.99","0.987","87","59392","0.244"
"15892673","15","37","0.2165","49.3","1590.6","59079","0.994","0.99","90","59436","0.2165"
"15892701","15","37","0.1772","49.1681","1946.4","59013","0.994","0.989","93","59370","0.1772"
"15892702","15","37","0.1772","49.1681","1950.7","59144","0.994","0.99","96","59502","0.1772"
"15892703","15","37","0.1575","49","2199","59057","0.994","0.994","99","59414","0.1575"
"15892729","15","37","0.1575","49","2203.8","59188","0.994","0.992","102","59546","0.1575"
"15892754","15","37","0.1378","49","2005.3","47120","0.989","0.985","108","47641","0.1378"
"15892818","15","37","0.1575","61.1362","2170.1","73470","0.985","0.977","111","74582","0.1575"
"15892819","15","37","0.1575","61.648","2168.4","74030","0.988","0.982","114","74954","0.1575"
"15892820","15","37","0.1575","61.648","2182.4","74504","0.994","0.989","117","74954","0.1575"
"15892821","15","37","0.1575","61.1362","2196.2","74353","0.994","0.988","120","74802","0.1575"
"15892858","15","37","0.1575","61.1362","2188.4","74090","0.994","0.986","126","74538","0.1575"
"15892871","15","37","0.1575","61.1362","2185.2","73980","0.994","0.988","129","74427","0.1575"
"15892872","15","37","0.1575","61.1755","2185.7","74044","0.994","0.99","132","74491","0.1575"
"15892873","15","37","0.1575","61.1755","2181.8","73914","0.994","0.99","135","74361","0.1575"
"15892893","15","37","0.1673","61.2936","2008.7","72424","0.994","0.966","138","72862","0.1673"
"15892927","15","37","0.1673","61.333","1984.8","71610","0.989","0.953","141","72377","0.1673"
"15892928","15","37","0.1673","61.333","2000.1","72159","0.994","0.962","144","72595","0.1673"
"15892929","15","37","0.1875","61.1755","1777.3","71677","0.994","0.96","147","72110","0.1875"
"15893015","15","37","0.2165","61.1755","1588.2","73958","0.994","0.987","150","74405","0.2165"
"15893016","15","37","0.244","61.1755","1397.6","73350","0.991","0.98","153","74053","0.244"
"15893017","15","37","0.244","61.1755","1408.3","73914","0.994","0.988","156","74361","0.244"
"15893058","15","37","0.25","61.1755","1362.2","73250","0.989","0.983","159","74030","0.25"
"15893096","15","37","0.25","61.1755","1361.2","73200","0.989","0.981","162","73984","0.25"
"15893097","15","37","0.25","61.1755","1368.3","73580","0.992","0.988","165","74207","0.25"
"15893125","15","37","0.283","61.1755","1207.9","73530","0.989","0.988","168","74383","0.283"
"15893250","15","37","0.3118","61.1755","1097.8","73630","0.991","0.984","171","74273","0.3118"
"15893283","15","37","0.375","61.2","909.6","73400","0.988","0.984","174","74295","0.375"
"15893284","15","37","0.45","53.2231","760.3","63370","0.989","0.982","183","64044","0.45"
"15893320","15","37","0.365","49.1","753.1","46970","0.988","0.986","186","47531","0.365"
"15893332","15","37","0.3118","61.1755","1095.6","73480","0.991","0.983","189","74119","0.3118"
"15893333","15","37","0.25","61.1","1364.8","73300","0.989","0.985","192","74097","0.25"
"15893359","16","38","0.3118","61.2","1096.6","73580","0.99","0.986","3","74295","0.3118"
